ccdB_K12_t30 ccdB_K12_t60 ccdB_K12_t90 lacZ_K12_t30 lacZ_K12_t60 lacZ_K12_t90 lacZ_MG1063_t0 lacZ_MG1063_t30 lacZ_MG1063_t60 lacZ_MG1063_t90 lacZ_MG1063_120 ccdB_MG1063_t0 ccdB_MG1063_t30 ccdB_MG1063_t60 lacZ_W1863_t30 lacZ_W1863_t60 lacZ_W1863_t90 ccdB_W1872_t0 ccdB_W1872_t30 ccdB_W1872_t60 ccdB_W1872_t90 M9_K_arcA_anaerobic M9_K_oxyR_anaerobic M9_K_soxS_anaerobic fnr_wtAnaerobic cybr_N_log MG1063_uninduced_t0 MG1063_uninduced_t60 norfloxacin_MG1063_t30 norfloxacin_MG1063_t60 norfloxacin_chelator_MG1063_t0 BW25113_uninduced_t30 BW25113_uninduced_t60 BW25113recA_uninduced_t0 BW25113recA_uninduced_t30 BW25113recA_uninduced_t60 ph5.7_anaerobic ph7_anaerobic ph8.5_anaerobic MG1655_t150_aerobic MG1655_t86400_cecum suspension_4hr TG1_pBS_Kan_H_prod TG1_pBS_Kan_Synhox_H_prod rb_del_rpoS_biofilm rb_wt_biofilm rb_del_rpoS_exponential HU_wt_LB_exp HU_wt_LB_trans HU_hupA_LB_trans HU_hupB_LB_exp bform_biofilm_maturation Fp_K12_exp Fp_MG1655_biofilm Fp_MG1655_pBR322_biofilm
b4016 7.7209901809692 7.7101998329163 7.7111101150513 7.7737898826599 7.9057898521423 7.7085599899292 7.879595041275 7.8622698783875 8.0941600799561 8.0945348739624 7.7487001419067 7.8419148921967 7.6975100040436 7.6622748374939 8.065990447998 8.1519203186035 8.3056697845459 7.8777599334717 7.9261598587036 7.9168901443481 7.9242100715637 8.7009201049805 8.1932767232259 8.2068799336751 8.0576801300049 8.0432050228119 7.9482898712158 7.9359102249146 7.9572601318359 7.8949599266052 8.4393701553345 8.460470199585 7.9700698852539 7.8135099411011 8.3374795913696 8.217490196228 7.8726340293884 8.1171382904053 8.5307922363281 7.7870800495148 8.040823841095 9.5219497680664 7.4951901435852 7.7828001976013 8.037490049998 8.2472197214762 8.7020133336385 7.6821148395538 7.5821399688721 7.6245198249817 7.5897297859192 8.0152999560038 8.7956552505493 8.0967133839925 7.6101133028666
b2296 12.638999938965 13.044500350952 12.886400222778 12.873700141907 13.039999961853 12.954299926758 11.883399963379 11.973550319672 12.049399852753 12.205200195312 12.203000068665 11.940250396729 12.299550056458 12.770949840546 11.849100112915 12.051899909973 11.504300117493 12.13570022583 12.191300392151 12.626099586487 12.309100151062 12.08280022939 12.903800010681 12.839766820272 12.226366678874 12.9077501297 11.448800086975 11.830800056458 11.975500106812 11.823699951172 11.625699996948 11.262399673462 11.463199615479 12.744299888611 11.877099990845 11.914999961853 12.569059944153 12.23461971283 12.434179878235 12.552899837494 11.506359863281 10.686800003052 12.086999893188 12.065500259399 12.379933357239 10.46684996287 11.660266876221 11.810800075531 10.900400161743 12.152500152588 12.067999839783 12.001666704814 10.554005146027 11.040576616923 11.673846880595
b1276 8.7346897125244 8.5703401565552 8.7311897277832 8.9019899368286 8.7770500183105 9.0835695266724 8.7634649276733 8.7220249176025 8.8070449829102 8.8488550186157 9.1891298294067 8.642430305481 8.8132448196411 9.0291953086853 9.1699800491333 9.278790473938 9.6071701049805 9.0125799179077 9.0583295822144 9.2552900314331 9.345890045166 9.6226167678833 8.4862000147502 8.4127232233683 8.8722664515177 9.1277050971985 8.7786197662354 8.8111696243286 8.992130279541 9.0630302429199 8.6942901611328 9.4984197616577 8.9546403884888 8.6712703704834 9.252329826355 9.8256397247314 8.9568119049072 8.6819999694824 9.0099479675293 8.7713251113892 9.2279958724976 10.265399932861 8.1480503082275 8.7460203170776 8.7665033340454 9.3367335001628 9.0279432932536 8.8946199417114 9.1355895996094 8.9075803756714 8.8072204589844 8.4569301605225 9.1475448608398 8.9238131841024 8.466349919637
b0118 9.6846504211426 9.0624599456787 9.3496799468994 9.1420402526855 9.0637903213501 9.9558200836182 10.192050457001 10.120250225067 9.8458299636841 10.356599807739 10.43480014801 9.9858751296997 10.34124994278 10.543649673462 10.553099632263 10.36040019989 10.17290019989 10.243900299072 9.933159828186 10.351300239563 10.545299530029 10.683866500854 8.9172134399414 9.0496565500895 9.0043834050496 9.1071548461914 10.971599578857 10.813400268555 10.554400444031 10.722599983215 10.881500244141 10.370699882507 10.362199783325 10.494299888611 10.928500175476 11.434100151062 8.6710681915283 8.9620359420776 8.7964738845825 9.2723150253296 9.118251991272 10.801899909973 8.2584800720215 9.8642997741699 9.1499131520589 9.0162334442139 10.652733167013 10.297450065613 11.571900367737 10.158399581909 10.196599960327 9.1420866648356 9.5443501472473 8.2869397799174 8.7527602513631
b0404 7.594349861145 7.5885100364685 7.6996998786926 7.5316400527954 7.6122097969055 7.6459097862244 7.7095651626587 7.5819849967957 7.7187249660492 7.6599550247192 7.721330165863 7.5005400180817 7.7150950431824 7.6913449764252 7.668399810791 7.8214302062988 8.2918100357056 7.7064700126648 7.7036800384521 8.0008296966553 8.0650796890259 7.7474266688029 7.6955067316691 7.6940232912699 7.9024399121602 8.2142448425293 7.5747599601746 7.8209600448608 7.7611799240112 7.8100700378418 7.5003800392151 7.9523501396179 7.7262802124023 7.6320600509644 7.742760181427 7.730269908905 7.7295100212097 7.5537419319153 7.6400159835815 7.6888649463654 8.084942150116 7.9753999710083 7.7291398048401 7.8061199188232 7.6857635180155 8.1245600382487 7.5062964757284 7.7715349197388 7.8214402198792 7.7352499961853 7.9679698944092 8.0945100784302 7.9041450023651 7.8083299001058 7.5444800059001
b1094 13.112299919128 13.094200134277 13.353400230408 13.278800010681 13.297400474548 13.369199752808 12.966199874878 12.865449905396 12.893699645996 12.875949859619 12.765000343323 12.914000034332 13.035150051117 13.390199661255 12.999099731445 13.032699584961 13.165200233459 13.085000038147 13.067600250244 13.167900085449 13.382499694824 13.038100242615 13.192399978638 12.930033365885 13.741033236186 13.252150058746 12.944199562073 12.994700431824 12.959300041199 13.111399650574 12.907799720764 12.981900215149 13.084199905396 12.716799736023 12.857799530029 12.787300109863 13.180440139771 12.955100059509 13.263619995117 12.916049957275 12.912620162964 12.502799987793 12.61340045929 12.679900169373 12.900966644287 10.791989644368 13.088100115458 12.949949741364 12.690799713135 12.893600463867 12.797300338745 12.983066558838 11.447999954224 11.299916585286 12.398500124613
b2563 9.4465703964233 9.4760799407959 9.2742099761963 9.098690032959 9.0098695755005 8.8646697998047 9.0202798843384 8.8726949691772 8.7565751075745 8.819079875946 8.7693004608154 8.8359098434448 8.8157501220703 8.6011152267456 8.9899597167969 9.0016298294067 8.9947099685669 8.8561096191406 8.8576498031616 8.9189300537109 8.8551998138428 9.3173799514771 9.6663869222005 9.6245702107747 9.3777732849121 9.3055000305176 8.766019821167 8.6763200759888 8.7006597518921 8.5224704742432 8.5820999145508 9.0734701156616 9.2271003723145 8.980299949646 9.1051502227783 9.1895704269409 9.6899240493774 9.5234739303589 9.3251321792603 9.303985118866 8.7552099227905 8.989330291748 9.0196399688721 8.8178901672363 9.5791266759237 8.8813632329305 9.384326616923 9.3934149742126 9.1063098907471 9.2320604324341 9.2369003295898 9.6910498936971 8.1271648406982 8.0283400217692 8.6916499137878
b3475 8.665379524231 9.0864601135254 8.6406297683716 9.023699760437 8.9048700332642 9.0221500396729 9.4262948036194 9.5084199905396 9.4168496131897 9.2774848937988 9.4266996383667 9.3649950027466 9.6151652336121 9.6585702896118 8.832989692688 8.5608100891113 8.8637504577637 8.9319000244141 9.1587896347046 9.0208702087402 8.8218803405762 8.7136532465617 8.9310131072998 8.8409865697225 8.9128665924072 8.9158697128296 9.5743999481201 9.4720001220703 9.8085298538208 9.8633298873901 9.667989730835 9.5385599136353 9.1117601394653 9.4753398895264 9.4010000228882 9.3280200958252 8.9746379852295 8.678026008606 8.6325540542603 9.1129550933838 8.4477621078491 8.3683300018311 8.8363704681396 8.9539403915405 9.141653696696 8.2566367785136 8.55619653066 8.5329351425171 8.1827802658081 8.2355298995972 8.2311201095581 8.4972635904948 8.8904700279236 8.8673865000407 9.4928234418233
b0463 10.528900146484 10.302499771118 10.241600036621 10.343000411987 9.8726301193237 10.03989982605 10.776849746704 10.645800113678 10.44820022583 10.647350311279 10.213500022888 10.626849651337 10.537850379944 10.104004859924 10.721699714661 10.484499931335 9.9470300674438 10.843500137329 10.305100440979 10.086500167847 9.7343502044678 10.657633463542 10.899099985758 10.908399899801 10.189503351847 10.402849674225 10.496800422668 10.479499816895 10.196100234985 9.57190990448 10.553099632263 10.005299568176 10.521300315857 10.403699874878 10.446900367737 10.26490020752 9.6702781677246 10.149580001831 10.57922000885 10.961099624634 9.6574119567871 10.077899932861 9.2997703552246 9.1848096847534 10.073399861654 9.2912168502808 10.266433397929 9.908655166626 9.9091701507568 10.171299934387 9.8327703475952 9.5110365549723 9.4750652313232 9.0597035090129 9.6389735539754
b0462 9.8543100357056 9.2959804534912 9.0323696136475 9.3016395568848 8.9909696578979 9.0902395248413 9.6647500991821 9.6044249534607 9.4907703399658 9.6012148857117 9.518440246582 9.584135055542 9.4016547203064 9.1992001533508 9.5204000473022 9.4592504501343 9.2484903335571 9.5533304214478 9.1894397735596 9.4126901626587 9.2271699905396 9.8150965372721 10.06130027771 10.178266525269 9.6374031702677 10.140299797058 9.6265001296997 9.6329002380371 9.1792497634888 8.9880199432373 9.3329095840454 9.3126201629639 9.5114002227783 9.6168403625488 9.3732500076294 9.6186800003052 8.7200498580933 9.102440071106 9.2908338546753 9.7466149330139 9.1996799468994 9.3596296310425 8.7093696594238 8.724630355835 9.5773267745972 8.0317166646322 9.4298966725667 9.4055051803589 9.6642303466797 9.5814399719238 9.6013298034668 9.1497100194295 8.7298500537872 8.3423268000285 9.4726966222127
b2470 8.1601896286011 8.1152200698853 8.1089601516724 8.1794500350952 8.2906303405762 8.1005802154541 8.094789981842 8.0703999996185 8.0433449745178 8.0451850891113 8.0968503952026 8.1148800849915 8.0439648628235 8.0479447841644 8.1710996627808 8.1873502731323 8.4692296981812 8.1235399246216 8.0248804092407 8.1280698776245 8.1344604492188 8.1230233510335 8.0555232365926 8.1181065241496 8.5721000035604 8.6988048553467 8.0044202804565 8.039210319519 8.1367301940918 8.2229700088501 7.9302501678467 8.1801595687866 7.9024500846863 8.0492696762085 8.0345001220703 8.0101003646851 8.3591018676758 8.3572658538818 8.403210067749 8.1609697341919 8.522679901123 8.2857599258423 8.1792001724243 8.3282604217529 8.1042731602987 8.5608965555827 8.0335564613342 8.2772350311279 8.1292200088501 8.3176803588867 8.0962295532227 8.7035366694132 8.3814849853516 8.3762701352437 8.3345797856649
b3265 6.7106800079346 6.4964199066162 6.7637701034546 6.6611099243164 6.840350151062 6.8162198066711 6.6598949432373 6.6244449615479 6.6645250320435 6.7946999073029 6.6189098358154 6.6531047821045 6.7594249248505 6.8401048183441 6.590350151062 6.7013897895813 6.8906798362732 6.5370001792908 6.596049785614 6.6219100952148 6.935170173645 6.7406735420227 6.8416500091553 6.7154234250387 7.0547866821289 7.2984499931335 6.6793298721313 6.730800151825 6.7052998542786 6.83163022995 6.731870174408 6.7291297912598 6.4521899223328 6.5238800048828 6.5863499641418 6.5395398139954 6.4792080879211 6.4270259857178 6.4793640136719 6.6936450004578 6.9069058418274 6.7300200462341 6.9750099182129 6.9548501968384 6.8446699778239 7.4404732386271 6.7157834370931 7.0084750652313 6.8754200935364 6.8429899215698 6.744019985199 5.8549799919128 7.0465250015259 6.6246967315674 6.8792366981506
b3266 6.3352699279785 6.3576397895813 6.2757902145386 6.2841100692749 6.2434000968933 6.2907199859619 6.1870048046112 6.1747949123383 6.202544927597 6.1875350475311 6.1659498214722 6.2495398521423 6.3614151477814 6.315395116806 6.1965098381042 6.1281099319458 6.3501400947571 6.1242899894714 6.1014800071716 6.0739002227783 6.3433198928833 6.3332567214966 6.3701766331991 6.3908465703328 6.8988966941833 7.0622398853302 6.2999200820923 6.2168598175049 6.2789998054504 6.341010093689 6.4458699226379 6.4580798149109 6.1305499076843 6.2177400588989 6.2132802009583 6.1222701072693 6.1991739273071 6.2632500648499 6.2511939048767 6.262825012207 6.7915479660034 6.2649998664856 6.5525197982788 6.2229199409485 6.5905768076579 6.8666899998983 6.3551131884257 6.3582351207733 6.2505798339844 6.4707999229431 6.3767399787903 7.188340028127 6.7264699935913 6.8124766349792 6.7120065689087
b0464 7.1818499565125 7.1213998794556 6.902599811554 7.0835700035095 7.0450901985168 7.1469101905823 7.4690799713135 7.3642048835754 7.3566300868988 7.347589969635 6.7320899963379 7.5601351261139 7.0927700996399 6.7561850547791 7.3944997787476 7.5158700942993 7.0276899337769 7.4432997703552 7.0753898620605 6.7878799438477 6.5864100456238 7.224730014801 7.1612334251404 7.2549665768941 7.3758734067281 6.8805100917816 7.342490196228 7.5420198440552 7.2085099220276 6.9208598136902 7.613480091095 7.0034098625183 7.8127799034119 7.1689200401306 7.4349498748779 7.5749797821045 6.8033961296082 7.3114119529724 7.5213940620422 7.5347900390625 7.0339800834656 7.2442097663879 7.0402097702026 6.9425001144409 6.6592434247335 6.6757566134135 7.0140698750814 6.9445350170135 7.0943298339844 6.7542200088501 6.8147501945496 6.4793833096822 6.5633900165558 6.9075865745544 6.5640333493551
b4069 7.6874499320984 7.6045598983765 7.5676198005676 7.847620010376 7.8690700531006 7.8865098953247 8.0915899276733 7.8861801624298 7.7175998687744 7.6862051486969 7.5491600036621 7.9560000896454 7.9821698665619 7.7631502151489 7.9304299354553 7.7903499603271 7.9987201690674 7.6602702140808 7.5258297920227 7.7678799629211 8.0175399780273 10.025256792704 7.137043317159 7.1150900522868 7.712539990743 7.723405122757 8.4987497329712 8.0657396316528 7.9240899085999 7.9760098457336 8.5664596557617 9.49351978302 7.404550075531 7.8720798492432 9.1658201217651 10.562899589539 7.5295339584351 7.5197299003601 7.6376139640808 7.4900450706482 7.3608819961548 10.852100372314 7.0377101898193 7.7432699203491 7.3082365989685 8.0062198638916 9.1751097043355 7.4653100967407 7.8629899024963 7.6471099853516 7.5841798782349 6.8429066340129 8.9689002037048 7.698263168335 7.7107733090719
b4067 7.098219871521 6.8975400924683 6.9842000007629 7.1536102294922 7.4743900299072 7.0831799507141 7.2739250659943 7.3211898803711 7.1289949417114 7.2242350578308 7.0868101119995 7.4334449768066 7.3472850322723 7.2563350200653 7.2628297805786 7.3153200149536 7.233540058136 7.1950898170471 7.1332898139954 6.7950000762939 7.065299987793 8.3258231480916 6.8432332674662 6.929496606191 7.5243134498596 7.2647500038147 7.6479201316833 7.719349861145 7.6154398918152 7.6942100524902 8.0976495742798 8.3116703033447 7.0015501976013 7.168839931488 8.2816095352173 9.2947397232056 7.2866199493408 7.4465220451355 7.465495967865 7.2603249549866 7.3853879928589 9.7597703933716 7.5139999389648 7.3198299407959 7.1217199961344 7.5132800738017 8.0506733258565 7.0398051738739 7.0012001991272 7.0572099685669 7.1001000404358 7.6230998039246 8.244695186615 7.5492768287659 7.5008999506632
b2213 8.3318901062012 8.2782897949219 8.625599861145 8.4893398284912 8.5247402191162 8.3387298583984 8.4565949440002 8.492244720459 8.5784049034119 8.5356249809265 8.6709995269775 8.4289999008179 8.4123249053955 8.5304350852966 8.5290803909302 8.6091899871826 8.9887895584106 8.4368000030518 8.548810005188 8.7509498596191 8.6443004608154 8.4402367273966 8.3764098485311 8.3607734044393 8.5023934046427 8.7888250350952 8.4093799591064 8.3947200775146 8.5275802612305 8.5325498580933 8.2488098144531 8.6111097335815 8.804160118103 8.2881097793579 8.3971500396729 8.467869758606 8.4817260742188 8.2730079650879 8.4186880111694 8.5138802528381 8.771388053894 8.1516599655151 8.1095304489136 8.3373603820801 8.5641431808472 9.0196733474731 7.9513964653015 8.5498547554016 8.4281702041626 8.3943901062012 8.4622898101807 8.6802565256755 8.1941599845886 8.3111933072408 8.1423196792603
b1623 10.103099822998 9.5830297470093 9.39089012146 10.035599708557 9.6831998825073 9.6179599761963 9.2292199134827 9.2122950553894 8.9474353790283 8.9350748062134 8.7334699630737 9.1654801368713 9.2638649940491 9.2751250267029 9.6038799285889 9.1422500610352 8.5234298706055 9.690580368042 9.1391000747681 8.9939498901367 8.8395500183105 8.3519468307495 8.3874298731486 8.5456167856852 8.4310967127482 8.4640250205994 9.2251796722412 9.3964395523071 9.2998199462891 9.2658100128174 9.0610599517822 9.7560901641846 9.7774600982666 9.5799398422241 9.3831796646118 9.6195201873779 8.4382139205933 9.1637620925903 9.4972139358521 9.7379598617554 8.281139755249 9.0973796844482 7.7127900123596 8.1504697799683 8.1911764144897 8.2753731409709 8.8634332021077 9.2930998802185 9.3489904403687 9.5026998519897 9.4535398483276 7.6104432741801 8.9675903320312 7.6910999615987 7.7887767155965
b3665 7.8704299926758 7.809100151062 7.6691198348999 7.9208698272705 8.2247200012207 8.1440200805664 8.1084551811218 7.9928600788116 8.0993747711182 8.0414752960205 8.0898199081421 8.0627701282501 8.0470547676086 8.034805059433 7.8500399589539 7.8907799720764 7.970419883728 8.191780090332 7.7437701225281 8.1585302352905 8.0956497192383 7.508603254954 7.5137968063354 7.5576566060384 7.7710501352946 7.8428950309753 8.0963401794434 8.0132598876953 7.9754800796509 8.1083698272705 7.9023098945618 7.5699601173401 7.866660118103 7.4987797737122 7.7875399589539 7.8784098625183 7.5905559539795 7.841370010376 7.6938159942627 7.6012699604034 8.0108239173889 7.8299698829651 7.3256502151489 7.9566397666931 7.6827999750773 8.2419900894165 7.7818800608317 8.1323847770691 8.1677303314209 7.9766101837158 8.1744403839111 6.7507266998291 7.431174993515 7.3219866752625 7.3752800623576
b1241 11.503499984741 12.732500076294 11.206700325012 11.449799537659 11.467000007629 10.599100112915 8.9341750144958 10.207649707794 10.917950153351 11.126749992371 11.651100158691 9.6042098999023 9.7474050521851 10.168050289154 10.459500312805 11.051199913025 11.534199714661 10.909099578857 10.914699554443 11.415200233459 11.187700271606 12.106866836548 12.361333211263 12.340066591899 12.192900021871 13.137500286102 9.4852504730225 10.437100410461 9.7214498519897 9.9676103591919 10.434599876404 10.810700416565 10.216300010681 9.450400352478 10.009900093079 10.254099845886 11.239940071106 11.360020065308 11.260540008545 10.843349933624 12.474040031433 10.743800163269 12.137900352478 11.974200248718 12.438166936239 11.491766611735 11.215699831645 11.975949764252 11.337599754333 11.184900283813 12.235199928284 11.860133488973 10.638864994049 9.5577465693156 10.7877368927
b1478 8.2656898498535 8.1271600723267 8.5792798995972 7.8613901138306 8.0116996765137 8.2007503509521 8.1147999763489 8.2782049179077 8.2186999320984 8.4655251502991 8.7278003692627 8.1322999000549 8.0712599754333 8.3427453041077 8.5133304595947 8.6101598739624 8.6967601776123 8.1566896438599 8.2691202163696 8.3633403778076 8.7154598236084 8.9433266321818 8.0961933135986 8.0506598154704 8.1649134953817 8.0543103218079 8.2278604507446 8.1618003845215 8.0187902450562 8.0847597122192 8.2317199707031 8.3259496688843 8.525899887085 8.5055503845215 8.5816802978516 8.9342098236084 8.3917640686035 8.1269200325012 8.5815919876099 7.8750350475311 8.3268720626831 9.022500038147 7.91068983078 7.754340171814 7.9120333989461 7.9028798739115 7.7476967175802 7.8897302150726 7.8362097740173 8.0066499710083 7.9566397666931 8.1532433827718 8.1128950119019 8.6711397171021 8.4128332138062
b4117 7.3804302215576 7.6268501281738 10.025400161743 7.4160599708557 7.6603698730469 7.7916197776794 7.1411049365997 7.2790150642395 7.3035900592804 7.3340349197388 7.2895698547363 7.2380402088165 7.1664249897003 7.3068900108337 7.1263899803162 7.2916798591614 7.2264199256897 7.2928800582886 7.2962899208069 7.6070499420166 8.0097799301147 7.1089200973511 7.5799632072449 7.3300034205119 7.3895834287008 7.4869849681854 7.0395798683167 7.2922301292419 7.3458499908447 7.6209998130798 7.3112897872925 7.3182201385498 7.3768100738525 7.4429998397827 7.4593801498413 7.197850227356 9.9157581329346 7.3071600914001 7.256162071228 7.311980009079 7.6040559768677 7.3983998298645 12.397399902344 7.7792501449585 11.098600069682 9.9182202021281 7.2748765945435 7.4325299263 7.3186798095703 7.6059098243713 7.276150226593 9.1693967183431 7.4698050022125 8.4100565910339 8.7691067059835
b4115 6.4454298019409 6.8516998291016 8.7667198181152 6.4514698982239 6.6139302253723 7.0761399269104 6.5400149822235 6.5556747913361 6.6913449764252 6.5394098758698 6.7566599845886 6.5126650333405 6.5132298469543 6.4987499713898 6.4940600395203 6.613480091095 6.6693201065063 6.7146902084351 6.5802001953125 6.6818699836731 7.2819900512695 6.1744267145793 7.5428133010864 6.621883392334 6.8039633433024 6.9570450782776 6.4410200119019 6.6079301834106 6.6940498352051 6.7413301467896 6.4462399482727 6.44366979599 6.4107398986816 6.5324997901917 6.375500202179 6.3837399482727 10.79232006073 6.9819438934326 6.5983599662781 6.5805900096893 6.8468420028687 6.6020398139954 11.18360042572 9.8747100830078 10.979866663615 9.2903798421224 6.5197966893514 6.803200006485 6.7404699325562 7.112949848175 6.5124797821045 9.7368335723877 7.4143500328064 8.4048835436503 9.1294201215108
b4116 6.9683699607849 8.3625497817993 9.0995998382568 7.223690032959 9.0732803344727 8.7438802719116 6.6874098777771 7.2419748306274 7.6225500106812 7.9156649112701 9.1319303512573 7.1487247943878 6.8410999774933 7.1453549861908 7.5037298202515 7.9078497886658 8.7269201278687 8.9201402664185 8.3202896118164 9.1235799789429 9.0538997650146 6.3811132113139 8.314670085907 7.5509300231934 7.2694665590922 7.3616950511932 6.9937901496887 7.5815901756287 7.6070199012756 7.9032897949219 7.4574999809265 8.5317296981812 9.4374704360962 7.2593097686768 6.7338800430298 7.2926998138428 10.196460151672 8.0735560417175 7.4259860038757 8.5767846107483 6.941835975647 6.3105502128601 9.7549104690552 9.1914396286011 10.110809961955 7.590173403422 8.225613117218 8.6768300533295 9.0575399398804 8.7174196243286 7.6288199424744 9.352793375651 7.9214899539948 8.284249941508 8.6424301465352
b0474 10.811800003052 10.874899864197 12.018699645996 11.010000228882 11.055800437927 11.213199615479 11.407849788666 11.236999988556 11.123650074005 11.210350036621 11.485199928284 11.335599899292 11.291800022125 11.370049953461 11.063400268555 10.943400382996 11.04139995575 11.114000320435 10.867899894714 10.834199905396 10.733499526978 11.332900047302 11.944899876912 11.68829981486 11.719266573588 11.589149951935 11.355400085449 11.169400215149 11.340700149536 11.107299804688 11.153599739075 10.785099983215 10.527299880981 11.155699729919 11.046500205994 10.499899864197 10.788279724121 10.334079933167 10.627319908142 11.188199996948 8.7694501876831 9.9749402999878 10.710000038147 10.159600257874 11.10813331604 8.9220002492269 10.701133410136 10.273474693298 9.9631900787354 10.694000244141 9.953929901123 9.9970067342122 9.711275100708 10.285536448161 10.556843121847
b0385 7.7919402122498 7.891960144043 7.943950176239 7.7109899520874 7.952479839325 7.9428701400757 7.5054800510406 7.4439899921417 7.5888299942017 7.5776250362396 7.6740999221802 7.4913148880005 7.5628249645233 7.6259651184082 7.6232399940491 7.6572999954224 7.7663202285767 7.7294797897339 7.3944501876831 7.6731100082397 7.7968502044678 7.8918835322062 7.7771167755127 7.9435132344564 7.7989333470662 7.8338398933411 7.5206899642944 7.6103701591492 7.3040599822998 7.6359701156616 7.3725099563599 7.3487300872803 7.5614099502563 7.4790101051331 7.4219198226929 7.5635800361633 7.5829619407654 7.5830260276794 7.4757360458374 7.6073200702667 8.1343899726868 7.7431201934814 8.0530004501343 8.2468004226685 7.7021366755168 8.3892135620117 7.7407468159993 7.8417148590088 7.8870301246643 7.9138798713684 7.9967198371887 6.9178266525269 7.9632301330566 7.605276743571 7.3664067586263
b2468 8.862250328064 9.1451597213745 9.0955400466919 8.7005796432495 8.9981203079224 8.9622001647949 8.5536599159241 8.6638550758362 8.747389793396 8.8020849227905 9.0802698135376 8.6128401756287 8.6078553199768 8.5217552185059 8.7306003570557 9.0498504638672 9.213210105896 8.9245004653931 8.6689100265503 8.8246898651123 8.8821201324463 8.7362432479858 8.8574765523275 8.8151302337646 9.1259133021037 9.1134452819824 8.3755598068237 8.7124004364014 8.6762199401855 8.7498798370361 8.3420400619507 8.7532396316528 8.6452703475952 8.9069995880127 8.7601699829102 8.6337099075317 8.8011758804321 8.674243927002 8.4538660049438 8.8571453094482 9.4141679763794 8.9570999145508 8.3945302963257 9.1936502456665 9.1543703079224 9.7475268046061 8.7931534449259 9.0819001197815 8.9928798675537 9.025899887085 8.9064197540283 8.5606565475464 8.866849899292 8.1568665504456 8.213410059611
b3072 8.4533100128174 8.3388395309448 8.4176197052002 8.4661703109741 8.4532499313354 8.5173997879028 10.080399990082 9.1822948455811 9.3058047294617 9.4080548286438 9.2655096054077 9.9064249992371 9.0006103515625 8.7055249214172 9.5173997879028 9.2858695983887 9.2399597167969 9.5410099029541 8.7952995300293 8.6436595916748 8.5547399520874 8.2976636886597 8.2210365931193 8.0675001144409 8.8868633906047 8.7055897712708 9.9041900634766 10.404000282288 9.92214012146 9.5553798675537 9.4117097854614 8.5361604690552 8.3282203674316 10.090800285339 10.790200233459 10.461400032043 8.3910200119019 8.5108839035034 8.3474681854248 10.304200172424 8.6820419311523 8.5369596481323 8.5017099380493 8.7472496032715 8.1391433080037 9.0706965128581 8.4986801147461 8.545175075531 8.8293104171753 8.7634401321411 8.3720598220825 7.1009934743245 8.2276453971863 7.9543566703796 8.0405530929565
b0476 7.5542302131653 7.6009798049927 7.7616100311279 7.4964399337769 7.6298499107361 7.7991900444031 7.3176050186157 7.3380300998688 7.3415699005127 7.3615651130676 7.3950300216675 7.2387399673462 7.3279149532318 7.4890649318695 7.3045001029968 7.4151000976562 7.551109790802 7.3159198760986 7.3330597877502 7.4716000556946 7.5912399291992 7.1218566894531 7.1543668111165 6.99520667394 7.370330174764 7.7377350330353 7.383180141449 7.3127298355103 7.6131100654602 7.520929813385 7.2860999107361 7.7849102020264 7.8010501861572 7.6317901611328 7.6050801277161 7.7780199050903 7.4707360267639 7.3325759887695 7.206565952301 7.6998600959778 7.8956660270691 7.8256602287292 7.0570101737976 7.5664901733398 7.7141532897949 8.1602233250936 7.750536441803 7.649894952774 7.6132302284241 7.6020998954773 7.6226301193237 7.5295467376709 7.9016399383545 7.8214402198792 8.0739200909932
b0263 7.7309799194336 7.7852001190186 7.8747401237488 7.90181016922 7.9378199577332 7.9675798416138 7.686635017395 7.7673499584198 7.8834850788116 7.8554701805115 7.9385900497437 7.6884200572968 7.8474199771881 7.9949548244476 7.7764801979065 7.7669200897217 7.8355798721313 7.7874999046326 7.6647701263428 7.8158798217773 7.8948202133179 7.8752266565959 7.8658199310303 7.8684032758077 8.0051600138346 8.0886650085449 7.820020198822 8.1270799636841 7.8144102096558 8.2081203460693 7.7938799858093 7.2858300209045 7.4539999961853 7.8462800979614 7.7060399055481 7.7588701248169 7.8009739875793 7.8470278739929 7.8752039909363 7.87651014328 7.9459319114685 7.500659942627 8.8471298217773 8.7895402908325 7.9332200686137 8.2177666028341 8.0058468182882 7.7943649291992 7.7958698272705 7.6964101791382 8.0121803283691 8.3780498504639 8.8441150188446 8.7710731824239 8.4902200698853
